UDI,Product ID,Type,air_temp,process_temp,rpm,torque,tool_wear,Machine failure,TWF,HDF,PWF,OSF,RNF,power,temp_diff,wear_rate,torque_per_wear,strain_index,power_per_temp,rpm_zscore,torque_zscore,power_zscore,wear_zscore,temp_diff_zscore,high_wear_flag,high_torque_flag,low_rpm_flag,high_temp_flag,power_anomaly_flag
1185,L48364,L,297.3,308.5,1497,47.5,27,0,0,0,0,0,0,71107.5,11.199999999999989,0.018024032042723633,1.6964285714285714,1282.5,230.49432739059966,-0.2330162069711585,0.7536503107716829,1.0929314583173255,-1.271731761044588,1.1980595471586195,0,0,0,0,0
1186,L48365,L,297.3,308.4,1491,46.5,29,0,0,0,0,0,0,69331.5,11.099999999999966,0.01943699731903485,1.55,1348.5,224.81031128404672,-0.266482644523418,0.65333867990187,0.9186958414620074,-1.2403119697870473,1.0981688089244712,0,0,0,0,0
1187,L48366,L,297.3,308.4,1417,47.8,31,0,0,0,0,0,0,67732.59999999999,11.099999999999966,0.021861777150916785,1.49375,1481.8,219.62581063553824,-0.679235374334619,0.7837438000326264,0.7618347334721596,-1.2088921785295066,1.0981688089244712,0,0,0,0,0
1188,M16047,M,297.4,308.6,1522,38.0,33,0,0,0,0,0,0,57836.0,11.200000000000045,0.021667760998030205,1.1176470588235294,1254.0,187.4141283214517,-0.09357271717007709,-0.19931018249153934,-0.2090775445516806,-1.177472387271966,1.1980595471586761,0,0,0,0,0
1189,L48368,L,297.3,308.4,1339,52.1,36,0,0,0,0,0,0,69761.90000000001,11.099999999999966,0.026865671641791045,1.4081081081081082,1875.6000000000001,226.20590142671858,-1.1142990625139928,1.215083812772822,0.960920508970189,-1.130342700385655,1.0981688089244712,0,0,1,0,0
1190,M16049,M,297.2,308.3,1794,27.5,38,0,0,0,0,0,0,49335.0,11.100000000000023,0.02116991643454039,0.7051282051282052,1045.0,160.0227051573143,1.4235724518656885,-1.2525823066245743,-1.0430735912223223,-1.0989229091281143,1.098168808924528,0,0,0,0,0
1191,L48370,L,297.2,308.4,1460,42.1,41,0,0,0,0,0,0,61466.0,11.199999999999989,0.02806297056810404,1.0023809523809524,1726.1000000000001,199.30609597924774,-0.43939257187675895,0.21196750407469353,0.14704592908841227,-1.0517932222418032,1.1980595471586195,0,0,0,0,0
1192,M16051,M,297.2,308.3,1776,28.0,43,0,0,0,0,0,0,49728.0,11.100000000000023,0.024198086662915026,0.6363636363636364,1204.0,161.29743756081737,1.3231731392089099,-1.2024264911896678,-1.0045180746546758,-1.0203734309842625,1.098168808924528,0,0,0,0,0
1193,M16052,M,297.2,308.3,1431,43.7,46,0,0,0,0,0,0,62534.700000000004,11.100000000000023,0.03212290502793296,0.9297872340425533,2010.2,202.83717158611742,-0.6011470200460134,0.37246611346639424,0.2518914266859794,-0.9732437440979516,1.098168808924528,0,0,0,0,0
1194,L48373,L,297.1,308.2,1347,50.8,49,0,0,0,0,0,0,68427.59999999999,11.099999999999966,0.03635014836795252,1.016,2489.2,222.02336145360152,-1.0696771457776468,1.084678692642065,0.8300181533564198,-0.9261140572116405,1.0981688089244712,0,0,1,0,0
1195,M16054,M,297.0,308.1,1507,43.1,51,0,0,0,0,0,0,64951.700000000004,11.100000000000023,0.033819628647214856,0.8288461538461539,2198.1,210.81369685167152,-0.17723881105072595,0.3122791349445064,0.48901275885901097,-0.8946942659540997,1.098168808924528,0,0,0,0,0
1196,M16055,M,297.0,308.0,1408,47.9,54,0,0,0,0,0,0,67443.2,11.0,0.0383250532292406,0.8709090909090909,2586.6,218.97142857142856,-0.7294350306630083,0.7937749631196078,0.733442961221074,-0.8475645790677887,0.99827807069038,0,0,0,0,0
1197,M16056,M,297.0,307.9,1493,34.7,57,0,0,0,0,0,0,51807.100000000006,10.899999999999977,0.03815261044176707,0.5982758620689655,1977.9,168.25949983760964,-0.25532716533933153,-0.5303385643619215,-0.8005466382786101,-0.8004348921814777,0.8983873324562318,0,0,0,0,0
1198,M16057,M,296.9,307.9,1441,47.6,60,0,0,0,0,0,0,68591.6,11.0,0.04160887656033287,0.7803278688524591,2856.0,222.7723286781423,-0.5453696241255808,0.7636814738586643,0.8461074783363042,-0.7533052052951666,0.99827807069038,0,0,0,0,0
1199,H30612,H,296.9,307.9,1557,36.5,63,0,0,0,0,0,0,56830.5,11.0,0.04043645699614891,0.5703125,2299.5,184.57453718739853,0.10164816855143685,-0.3497776287962586,-0.3077227656935851,-0.7061755184088556,0.99827807069038,0,0,0,0,0
1200,M16059,M,296.9,307.9,1979,20.4,68,0,0,0,0,0,0,40371.6,11.0,0.03434343434343434,0.29565217391304344,1387.1999999999998,131.11919454368302,2.4554542763936906,-1.9647948858002457,-1.9224336858850246,-0.6276260402650039,0.99827807069038,0,0,0,0,0
1201,M16060,M,296.9,308.0,1430,55.9,71,0,0,0,0,0,0,79937.0,11.100000000000023,0.0496156533892383,0.7763888888888889,3968.9,259.5357142857143,-0.6067247596380566,1.5962680100781106,1.9591552077677938,-0.5804963533786929,1.098168808924528,0,0,0,0,0
1202,L48381,L,296.9,308.0,1658,41.0,74,0,0,0,0,0,0,67978.0,11.100000000000023,0.04460518384569018,0.5466666666666666,3034.0,220.7077922077922,0.6649998673478057,0.10162471011789925,0.7859098575579122,-0.5333666664923818,1.098168808924528,0,0,0,0,0
1203,M16062,M,297.0,308.1,1355,51.4,76,0,0,0,0,0,0,69647.0,11.100000000000023,0.05604719764011799,0.6675324675324675,3906.4,226.05322947095098,-1.0250552290413009,1.1448656711639529,0.9496481709202579,-0.5019468752348412,1.098168808924528,0,0,1,0,0
1204,H30617,H,297.0,308.1,1410,47.6,79,0,0,0,0,0,0,67116.0,11.100000000000023,0.05598866052445074,0.595,3760.4,217.83836416747806,-0.7182795514789218,0.7636814738586643,0.7013427957734053,-0.45481718834853013,1.098168808924528,0,0,0,0,0
1205,L48384,L,296.9,308.0,1521,34.5,84,0,0,0,0,0,0,52474.5,11.100000000000023,0.05519053876478318,0.40588235294117647,2898.0,170.37175324675326,-0.09915045676212035,-0.5504008905358844,-0.7350709340616965,-0.3762677102046784,1.098168808924528,0,0,0,0,0
1206,L48385,L,296.8,308.0,1371,54.5,86,0,0,0,0,0,0,74719.5,11.199999999999989,0.06268221574344024,0.6264367816091954,4687.0,242.5957792207792,-0.9358113955686087,1.4558317268603729,1.4472890304352362,-0.34484791894713773,1.1980595471586195,0,0,1,0,0
1207,H30620,H,296.9,308.0,1318,53.5,88,0,0,0,0,0,0,70513.0,11.100000000000023,0.0667172100075815,0.601123595505618,4708.0,228.9383116883117,-1.2314315939469012,1.35552009599056,1.0346076552652497,-0.31342812768959705,1.098168808924528,0,0,1,0,0
1208,M16067,M,297.0,308.1,1573,34.9,93,0,0,0,0,0,0,54897.7,11.100000000000023,0.0590851334180432,0.37127659574468086,3245.7,178.1814345991561,0.19089200202412895,-0.5102762381879593,-0.4973413469199136,-0.2348786495457453,1.098168808924528,0,0,0,0,0
1209,L48388,L,297.0,308.1,1489,44.1,96,0,0,0,0,0,0,65664.90000000001,11.100000000000023,0.06442953020134229,0.45463917525773195,4233.6,213.12852969814998,-0.2776381237075045,0.41259076581431925,0.5589817013934781,-0.18774896265943428,1.098168808924528,0,0,0,0,0
1210,H30623,H,297.0,308.1,2540,13.3,98,0,0,0,0,0,0,33782.0,11.100000000000023,0.03856749311294766,0.13434343434343435,1303.4,109.6462187601428,5.5845661875299575,-2.677007464975917,-2.568910612027932,-0.1563291714018936,1.098168808924528,0,0,0,0,1
1211,L48390,L,297.0,308.1,1537,39.0,103,0,0,0,0,0,0,59943.0,11.100000000000023,0.06697009102730819,0.375,4017.0,194.55696202531644,-0.009906623289428262,-0.09899855162172647,-0.0023689608162327583,-0.07777969325804188,1.098168808924528,0,0,0,0,0
1212,H30625,H,296.9,308.0,1416,46.9,105,0,0,0,0,0,0,66410.4,11.100000000000023,0.07410021171489062,0.44245283018867926,4924.5,215.6181818181818,-0.6848131139266622,0.693463332249795,0.6321194561038594,-0.046359902000501184,1.098168808924528,0,0,0,0,0
1213,L48392,L,296.9,307.9,1359,56.5,110,0,0,0,0,0,0,76783.5,11.0,0.08088235294117647,0.509009009009009,6215.0,249.3780448197467,-1.0027442706731278,1.6564549885999986,1.6497790716454708,0.03218957614335054,0.99827807069038,0,0,1,0,0
1214,M16073,M,296.8,307.8,1551,38.9,112,0,0,0,0,0,0,60333.899999999994,11.0,0.07216494845360824,0.34424778761061947,4356.8,196.0165692007797,0.06818173099917732,-0.1090297147087079,0.03598053390715849,0.06360936740089122,0.99827807069038,0,0,0,0,0
1215,M16074,M,296.8,307.8,1694,33.0,115,0,0,0,0,0,0,55902.0,11.0,0.06784660766961652,0.28448275862068967,3795.0,181.61793372319687,0.8657984926613629,-0.7008683368406036,-0.3988138525461543,0.11073905428720227,0.99827807069038,0,0,0,0,0
1216,L48395,L,296.8,307.9,1709,28.4,118,0,0,0,0,0,0,48535.6,11.099999999999966,0.06900584795321638,0.23865546218487393,3351.2,157.6342968496265,0.9494645865420117,-1.162301838841743,-1.12149923993524,0.1578687411735133,1.0981688089244712,0,0,0,0,0
1217,L48396,L,296.9,308.0,1514,41.0,120,0,0,0,0,0,0,62074.0,11.100000000000023,0.07920792079207921,0.33884297520661155,4920.0,201.53896103896105,-0.13819463390642314,0.10162471011789925,0.20669415828212478,0.18928853243105398,1.098168808924528,0,0,0,0,0
1218,L48397,L,297.0,308.1,1455,43.5,122,0,0,0,0,0,0,63292.5,11.100000000000023,0.08379120879120878,0.35365853658536583,5307.0,205.4284323271665,-0.4672812698369752,0.3524037872924314,0.32623588076985294,0.22070832368859467,1.098168808924528,0,0,0,0,0
1219,M16078,M,297.0,308.2,1702,30.7,124,0,0,0,0,0,0,52251.4,11.199999999999989,0.0728126834997064,0.24559999999999998,3806.7999999999997,169.53731343283584,0.910420409397709,-0.9315850878411732,-0.7569583023727445,0.25212811494613535,1.1980595471586195,0,0,0,0,0
1220,M16079,M,296.9,308.1,1357,41.8,127,0,0,0,0,0,0,56722.6,11.200000000000045,0.093519882179676,0.3265625,5308.599999999999,184.10451152223303,-1.0138997498572142,0.18187401481374924,-0.3183083642626668,0.2992578018324464,1.1980595471586761,0,0,1,0,0
1221,L48400,L,297.0,308.2,1577,29.4,130,0,0,0,0,0,0,46363.799999999996,11.199999999999989,0.08238276299112801,0.22442748091603051,3822.0,150.43413367942892,0.21320296039230197,-1.0619902079719301,-1.3345650691505442,0.3463874887187574,1.1980595471586195,0,0,0,0,0
1222,M16081,M,297.0,308.3,1399,46.4,132,0,0,0,0,0,1,64913.6,11.300000000000011,0.09428571428571429,0.34887218045112783,6124.8,210.5533571196886,-0.7796346869913976,0.6433075168148885,0.48527493397039123,0.3778072799762981,1.2979502853927676,0,0,1,0,0
1223,L48402,L,297.0,308.3,1399,59.0,135,0,0,0,0,0,0,82541.0,11.300000000000011,0.09642857142857143,0.4338235294117647,7965.0,267.7294842685696,-0.7796346869913976,1.9072340657745306,2.214622294643497,0.4249369668626092,1.2979502853927676,0,0,1,0,1
1224,L48403,L,297.0,308.3,1492,48.1,137,0,0,0,0,0,0,71765.2,11.300000000000011,0.09176155391828533,0.34855072463768116,6589.7,232.7771650989296,-0.26090490493137475,0.8138372892935707,1.1574555378250633,0.45635675812014986,1.2979502853927676,0,0,0,0,0
1225,L48404,L,297.1,308.3,1763,25.7,139,0,0,0,0,0,0,45309.1,11.199999999999989,0.07879818594104308,0.18357142857142858,3572.2999999999997,146.9643204670775,1.2506625245123475,-1.4331432421902375,-1.4380370877864133,0.48777654937769055,1.1980595471586195,0,0,0,0,0
1226,H30639,H,297.1,308.3,1492,41.5,141,0,0,0,0,0,0,61918.0,11.199999999999989,0.09444072337575352,0.29225352112676056,5851.5,200.8368472267272,-0.26090490493137475,0.1517805255528057,0.1913896784232117,0.5191963406352312,1.1980595471586195,0,0,0,0,0
1227,L48406,L,297.1,308.4,1488,42.5,146,0,0,0,0,0,0,63240.0,11.299999999999955,0.09805238415043653,0.2891156462585034,6205.0,205.0583657587549,-0.2832158632995478,0.2520921564226185,0.32108533466348793,0.597745818779083,1.2979502853927107,0,0,0,0,0
1228,L48407,L,297.1,308.4,1422,42.1,148,0,0,0,0,0,0,59866.200000000004,11.299999999999955,0.10400562192550948,0.2825503355704698,6230.8,194.11867704280158,-0.6513466763744027,0.21196750407469353,-0.009903473977543386,0.6291656100366236,1.2979502853927107,0,0,0,0,0
1229,M16088,M,297.1,308.4,1583,38.2,150,0,0,0,0,0,0,60470.600000000006,11.299999999999955,0.0946969696969697,0.25298013245033113,5730.0,196.0784695201038,0.2466693979445615,-0.17924785631757648,0.04939157491173283,0.6605854012941643,1.2979502853927107,0,0,0,0,0
1230,L48409,L,297.1,308.4,1304,53.5,153,0,0,0,0,0,0,69764.0,11.299999999999955,0.11724137931034483,0.3474025974025974,8185.5,226.21271076523996,-1.3095199482355069,1.35552009599056,0.9611265308144428,0.7077150881804753,1.2979502853927107,0,0,1,0,0
1231,M16090,M,297.1,308.4,1880,23.5,155,0,0,0,0,0,0,44180.0,11.299999999999955,0.08240297713981924,0.15064102564102563,3642.5,143.2555123216602,1.9032580567814084,-1.6538288301038258,-1.5488081660473028,0.739134879438016,1.2979502853927107,0,0,0,0,0
1232,M16091,M,297.2,308.5,1604,40.7,158,0,0,0,0,0,0,65282.8,11.300000000000011,0.09844236760124611,0.2559748427672956,6430.6,211.6136142625608,0.36380192937746986,0.07153122085695568,0.5214955363031526,0.7862645663243271,1.2979502853927676,0,0,0,0,0
1233,L48412,L,297.2,308.6,1500,37.1,161,0,0,0,0,0,0,55650.0,11.400000000000034,0.1072618254497002,0.22901234567901235,5973.1,180.3305249513934,-0.21628298819502872,-0.28959065027437075,-0.42353647385670623,0.8333942532106381,1.3978410236269156,0,0,0,0,0
1234,M16093,M,297.2,308.5,1364,55.6,163,0,0,0,0,0,0,75838.40000000001,11.300000000000011,0.11941391941391942,0.33902439024390246,9062.800000000001,245.82949756888172,-0.9748555727129115,1.5661745208171671,1.55705943116689,0.8648140444681788,1.2979502853927676,0,0,1,0,0
1235,H30648,H,297.2,308.5,2440,14.0,166,0,0,0,0,0,0,34160.0,11.300000000000011,0.0680049160180254,0.08383233532934131,2324.0,110.72933549432739,5.026792228325632,-2.606789323367048,-2.5318266800621045,0.9119437313544898,1.2979502853927676,0,0,0,0,1
1236,H30649,H,297.1,308.4,1654,31.4,171,0,0,0,0,0,0,51935.6,11.299999999999955,0.10332326283987915,0.1825581395348837,5369.4,168.4033722438392,0.6426889089796327,-0.8613669462323044,-0.7879400635230317,0.9904932094983415,1.2979502853927107,0,0,0,0,0
1237,H30650,H,297.1,308.4,1359,46.6,176,0,0,0,0,0,0,63329.4,11.299999999999955,0.12941176470588237,0.2632768361581921,8201.6,205.3482490272374,-1.0027442706731278,0.6633698429888514,0.32985597889032675,1.0690426876421932,1.2979502853927107,0,0,1,0,0
1238,M16097,M,297.1,308.4,1502,37.3,181,0,0,0,0,0,0,56024.6,11.299999999999955,0.12042581503659348,0.20494505494505494,6751.299999999999,181.6621271076524,-0.2051275090109422,-0.2695283241004086,-0.3867861010672907,1.147592165786045,1.2979502853927107,0,0,0,0,0
1239,M16098,M,297.1,308.4,1615,32.6,184,0,0,0,0,0,0,52649.0,11.299999999999955,0.11386138613861387,0.17621621621621622,5998.400000000001,170.71660181582362,0.4251570648899457,-0.7409929891885286,-0.7179514998605405,1.194721852672356,1.2979502853927107,0,0,0,0,0
1240,H30653,H,297.2,308.5,1482,39.3,187,0,0,0,0,0,0,58242.6,11.300000000000011,0.1260957518543493,0.20904255319148934,7349.099999999999,188.79286871961102,-0.3166823008518073,-0.06890506236078289,-0.16918779127838549,1.2418515395586671,1.2979502853927676,0,0,0,0,0
1241,L48420,L,297.2,308.6,1636,31.3,192,0,0,0,0,0,0,51206.8,11.400000000000034,0.11728772144166158,0.1621761658031088,6009.6,165.93259883344135,0.542289596322854,-0.8713981093192854,-0.8594394540433893,1.3204010177025187,1.3978410236269156,0,0,0,0,0
1242,M16101,M,297.1,308.5,1621,32.4,194,0,0,0,0,0,0,52520.399999999994,11.399999999999977,0.11960542540073983,0.16615384615384615,6285.599999999999,170.2444084278768,0.45862350244220523,-0.7610553153624915,-0.7305678851801323,1.3518208089600594,1.3978410236268588,0,0,0,0,0
1243,L48422,L,297.1,308.4,1468,44.4,197,0,0,0,0,0,0,65179.2,11.299999999999955,0.13410483321987746,0.22424242424242424,8746.8,211.34630350194553,-0.39477065514041293,0.4426842550752628,0.5113317919865918,1.3989504958463705,1.2979502853927107,0,0,0,0,0
1244,M16103,M,297.1,308.4,1432,53.4,199,0,0,0,0,0,0,76468.8,11.299999999999955,0.1388695045359386,0.267,10626.6,247.95330739299612,-0.5955692804539701,1.3454889329035786,1.6189052266993176,1.4303702871039112,1.2979502853927107,0,0,0,0,0
1245,L48424,L,297.1,308.4,1726,28.4,202,0,0,0,0,0,0,49018.399999999994,11.299999999999955,0.11696583671105965,0.1399014778325123,5736.799999999999,158.94422827496757,1.044286159606747,-1.162301838841743,-1.0741338368847066,1.4774999739902221,1.2979502853927107,1,0,0,0,0
1246,M16105,M,297.1,308.4,1588,33.4,204,0,0,0,0,0,0,53039.2,11.299999999999955,0.12838263058527374,0.1629268292682927,6813.599999999999,171.98184176394292,0.27455809590477775,-0.6607436844926786,-0.6796706790852339,1.5089197652477628,1.2979502853927107,1,0,0,0,0
1247,H30660,H,297.2,308.5,1653,33.3,207,0,0,0,0,0,0,55044.899999999994,11.300000000000011,0.12515114873035066,0.16009615384615383,6893.099999999999,178.42755267423013,0.6371111693875894,-0.67077484757966,-0.48290019669406775,1.556049452134074,1.2979502853927676,1,0,0,0,0
1248,L48427,L,297.2,308.5,1513,42.9,212,0,0,0,0,0,0,64907.7,11.300000000000011,0.14002642007926025,0.20140845070422533,9094.8,210.39773095623985,-0.1437723734984664,0.2922168087705435,0.4846961106936758,1.6345989302779256,1.2979502853927676,1,0,0,0,0
1249,L48428,L,297.2,308.6,1489,40.2,214,0,0,0,0,0,0,59857.8,11.400000000000034,0.1436241610738255,0.1869767441860465,8602.800000000001,193.9656513285807,-0.2776381237075045,0.021375405422049246,-0.010727561354561925,1.6660187215354663,1.3978410236269156,1,0,0,0,0
1250,L48429,L,297.3,308.7,1467,36.8,216,0,0,0,0,0,0,53985.6,11.399999999999977,0.14713896457765668,0.1695852534562212,7948.799999999999,174.8804664723032,-0.40034839473245615,-0.31968413953531505,-0.5868235012744945,1.697438512793007,1.3978410236268588,1,0,0,0,0
1251,L48430,L,297.3,308.7,1549,36.1,218,0,0,0,0,0,0,55918.9,11.399999999999977,0.1406451612903226,0.16484018264840183,7869.8,181.1431810819566,0.05702625181509081,-0.3899022811441836,-0.39715586722810525,1.7288583040505476,1.3978410236268588,1,0,0,0,0
1252,M16111,M,297.4,308.8,1359,48.7,220,0,0,0,0,0,0,66183.3,11.400000000000034,0.16176470588235295,0.22036199095022627,10714.0,214.32415803108807,-1.0027442706731278,0.8740242678154585,0.6098396652323271,1.7602780953080885,1.3978410236269156,1,0,1,0,0
1253,L48432,L,297.5,308.8,1533,41.5,223,0,0,0,0,0,0,63619.5,11.300000000000011,0.1453715775749674,0.18526785714285715,9254.5,206.0216968911917,-0.03221758165760129,0.1517805255528057,0.3583164250894977,1.8074077821943995,1.2979502853927676,1,0,0,0,0
1254,L48433,L,297.5,308.8,1309,57.3,0,0,0,0,0,0,0,75005.7,11.300000000000011,0.0,57.3,0.0,242.89410621761655,-1.2816312502752907,1.7367042932958485,1.475366864637934,-1.6958989430213873,1.2979502853927676,0,0,1,0,0
1255,H30668,H,297.5,308.8,1430,49.4,2,0,0,0,0,0,0,70642.0,11.300000000000011,0.001397624039133473,16.466666666666665,98.8,228.76295336787564,-0.6067247596380566,0.9442424094243271,1.0472632828408894,-1.6644791517638466,1.2979502853927676,0,0,0,0,0
1256,H30669,H,297.5,308.9,1419,50.7,7,0,0,0,0,0,0,71943.3,11.399999999999977,0.004929577464788733,6.3375,354.90000000000003,232.90158627387507,-0.6680798951505325,1.0746475295550844,1.1749281523306563,-1.585929673619995,1.3978410236268588,0,0,0,0,0
1257,M16116,M,297.5,308.9,1535,37.7,12,0,0,0,0,0,0,57869.50000000001,11.399999999999977,0.0078125,2.9000000000000004,452.40000000000003,187.34056328909037,-0.021062102473514772,-0.2294036717524829,-0.20579100560761843,-1.5073801954761432,1.3978410236268588,0,0,0,0,0
1258,L48437,L,297.5,308.9,1466,43.0,15,0,0,0,0,0,0,63038.0,11.399999999999977,0.010224948875255624,2.6875,645.0,204.07251537714473,-0.4059261343244994,0.30224797185752494,0.30126799535899795,-1.4602505085898323,1.3978410236268588,0,0,0,0,0
1259,L48438,L,297.5,308.9,1427,50.4,17,0,0,0,0,0,0,71920.8,11.399999999999977,0.011904761904761904,2.8,856.8,232.8287471673681,-0.6234579784141864,1.04455404029414,1.1727207754279285,-1.4288307173322914,1.3978410236268588,0,0,0,0,0
1260,M16119,M,297.5,308.9,1280,48.5,19,0,0,0,0,0,0,62080.0,11.399999999999977,0.01483216237314598,2.425,921.5,200.9711880867595,-1.443385698444545,0.8539619416414956,0.20728279212285222,-1.3974109260747507,1.3978410236268588,0,0,1,0,0
1261,L48440,L,297.6,309.0,1528,33.8,22,0,0,0,0,0,0,51646.399999999994,11.399999999999977,0.014388489208633094,1.4695652173913043,743.5999999999999,167.14045307443365,-0.060106279617817567,-0.6206190321447537,-0.816312214646094,-1.3502812391884398,1.3978410236268588,0,0,0,0,0
1262,H30675,H,297.6,309.0,1885,25.2,24,0,0,0,0,0,0,47502.0,11.399999999999977,0.012725344644750796,1.008,604.8,153.72815533980582,1.9311467547416248,-1.483299057625144,-1.222901229564551,-1.318861447930899,1.3978410236268588,0,0,0,0,0
1263,H30676,H,297.8,309.2,1648,33.0,29,0,0,0,0,0,0,54384.0,11.399999999999977,0.01758641600970285,1.1,957.0,175.88615782664942,0.6092224714273731,-0.7008683368406036,-0.5477382142501932,-1.2403119697870473,1.3978410236268588,0,0,0,0,0
1264,L48443,L,297.8,309.2,1400,56.9,34,0,0,0,0,0,0,79660.0,11.399999999999977,0.02426837972876517,1.6257142857142857,1934.6,257.6326002587322,-0.7740569473993543,1.6965796409479235,1.931979945454211,-1.1617624916431957,1.3978410236268588,0,0,0,0,0
