Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,power,temp_diff,wear_rate,torque_per_wear,strain_index,power_per_temp,hdf_risk_flag,pwf_risk_flag,osf_risk_flag,twf_risk_flag,rpm_outlier_flag,torque_outlier_flag,thermal_torque_stress,rotational_load_on_worn_tool,power_absorbed_by_wear,thermal_stress_on_worn_tool,speed_heat_imbalance,is_low_quality,is_high_quality,rpm_zscore,torque_zscore,power_zscore,wear_zscore,temp_diff_zscore,high_wear_flag,high_torque_flag,low_rpm_flag,high_temp_flag,power_anomaly_flag,torque_squared,wear_squared,power_squared,temp_diff_squared,sqrt_power,sqrt_wear,log_power,log_strain,distance_to_twf,distance_to_hdf_temp,distance_to_hdf_rpm,distance_to_pwf_lower,distance_to_pwf_upper,distance_to_osf,risk_score
0,299.1,310.4,1450,40.9,85,0,0,0,0,0,0,59305.0,11.3,0.0586,0.4756,3476.5,191.0599,0,0,0,0,0,0,12695.36,5040925.0,5040925.0,960.5,16385.0,1,0,-0.4952,0.0916,-0.065,-0.3606,1.298,0,0,0,0,0,1672.81,7225,3517083025.0,127.69,243.5262,9.2195,10.9905,8.1541,115,2.7,70,19305.0,20695.0,7523.5,0
0,299.1,310.4,1428,46.9,87,0,0,0,0,0,0,66973.2,11.3,0.0609,0.533,4080.3,215.7642,0,0,0,0,0,0,14557.76,5826668.4,5826668.4,983.1,16136.4,1,0,-0.6179,0.6935,0.6873,-0.3291,1.298,0,0,0,0,0,2199.61,7569,4485409518.24,127.69,258.7918,9.3274,11.1121,8.3142,113,2.7,48,26973.2,13026.8,6919.7,0
0,299.0,310.4,1382,53.0,89,0,0,0,0,0,0,73246.0,11.4,0.0644,0.5889,4717.0,235.9729,0,0,0,0,0,0,16451.2,6518894.0,6518894.0,1014.6,15754.8,1,0,-0.8745,1.3054,1.3027,-0.2977,1.3978,0,0,1,0,0,2809.0,7921,5364976516.0,129.96,270.64,9.434,11.2016,8.4591,111,2.8,2,33246.0,6754.0,6283.0,0
0,299.0,310.3,1501,43.0,91,0,0,0,0,0,0,64543.0,11.3,0.0606,0.4674,3913.0,208.0019,0,0,0,0,0,0,13342.9,5873413.0,5873413.0,1028.3,16961.3,1,0,-0.2107,0.3022,0.4489,-0.2663,1.298,0,0,0,0,0,1849.0,8281,4165798849.0,127.69,254.0531,9.5394,11.0751,8.2723,109,2.7,121,24543.0,15457.0,7087.0,0
0,299.0,310.3,1475,42.4,93,0,0,0,0,0,0,62540.0,11.3,0.063,0.4511,3943.2,201.5469,0,0,0,0,0,0,13156.72,5816220.0,5816220.0,1050.9,16667.5,1,0,-0.3557,0.2421,0.2524,-0.2349,1.298,0,0,0,0,0,1797.76,8649,3911251600.0,127.69,250.08,9.6437,11.0436,8.28,107,2.7,95,22540.0,17460.0,7056.8,0
0,298.9,310.3,1364,54.0,95,0,0,0,0,0,0,73656.0,11.4,0.0696,0.5625,5130.0,237.3703,0,0,0,0,0,0,16756.2,6997320.0,6997320.0,1083.0,15549.6,1,0,-0.9749,1.4057,1.343,-0.2035,1.3978,0,0,1,0,0,2916.0,9025,5425206336.0,129.96,271.3964,9.7468,11.2072,8.5431,105,2.8,-16,33656.0,6344.0,5870.0,0
0,299.0,310.3,1472,36.1,97,0,0,0,0,0,0,53139.2,11.3,0.0659,0.3684,3501.7,171.251,0,0,0,0,0,0,11201.83,5154502.4,5154502.4,1096.1,16633.6,1,0,-0.3725,-0.3899,-0.6699,-0.172,1.298,0,0,0,0,0,1303.21,9409,2823774576.64,127.69,230.5194,9.8489,10.8807,8.1613,103,2.7,92,13139.2,26860.8,7498.3,0
0,299.0,310.3,1437,47.8,99,0,0,0,0,0,0,68688.6,11.3,0.0688,0.478,4732.2,221.3619,0,0,0,0,0,0,14832.34,6800171.4,6800171.4,1118.7,16238.1,1,0,-0.5677,0.7837,0.8556,-0.1406,1.298,0,0,0,0,0,2284.84,9801,4718123769.96,127.69,262.0851,9.9499,11.1374,8.4624,101,2.7,57,28688.6,11311.4,6267.8,0
0,298.9,310.2,1491,45.1,101,0,0,0,0,0,0,67244.1,11.3,0.0677,0.4422,4555.1,216.7766,0,0,0,0,0,0,13990.02,6791654.1,6791654.1,1141.3,16848.3,1,0,-0.2665,0.5129,0.7139,-0.1092,1.298,0,0,0,0,0,2034.01,10201,4521768984.81,127.69,259.3147,10.0499,11.1161,8.4242,99,2.7,111,27244.1,12755.9,6444.9,0
0,298.9,310.2,1706,27.6,103,0,0,0,0,0,0,47085.6,11.3,0.0603,0.2654,2842.8,151.7911,0,0,0,0,0,0,8561.52,4849816.8,4849816.8,1163.9,19277.8,1,0,0.9327,-1.2426,-1.2638,-0.0778,1.298,0,0,0,0,0,761.76,10609,2217053727.36,127.69,216.9922,10.1489,10.7597,7.9529,97,2.7,326,7085.6,32914.4,8157.2,0
0,298.8,310.1,1607,39.5,105,0,0,0,0,0,0,63476.5,11.3,0.0653,0.3726,4147.5,204.6969,0,0,0,0,0,0,12248.95,6665032.5,6665032.5,1186.5,18159.1,1,0,0.3805,-0.0488,0.3443,-0.0464,1.298,0,0,0,0,0,1560.25,11025,4029266052.25,127.69,251.9454,10.247,11.0584,8.3305,95,2.7,227,23476.5,16523.5,6852.5,0
0,298.8,310.0,1412,46.3,107,0,0,0,0,0,0,65375.6,11.2,0.0757,0.4287,4954.1,210.889,0,0,0,0,0,0,14353.0,6995189.2,6995189.2,1198.4,15814.4,1,0,-0.7071,0.6333,0.5306,-0.0149,1.1981,0,0,0,0,0,2143.69,11449,4273969075.36,125.44,255.6865,10.3441,11.0879,8.5082,93,2.6,32,25375.6,14624.4,6045.9,0
0,298.7,309.8,1546,40.9,109,0,0,0,0,0,0,63231.4,11.1,0.0705,0.3718,4458.1,204.1039,0,0,0,0,0,0,12670.82,6892222.6,6892222.6,1209.9,17160.6,1,0,0.0403,0.0916,0.3202,0.0165,1.0982,0,0,0,0,0,1672.81,11881,3998209945.96,123.21,251.4585,10.4403,11.0546,8.4027,91,2.5,166,23231.4,16768.6,6541.9,0
0,298.7,309.8,1365,50.5,111,0,0,0,0,0,0,68932.5,11.1,0.0813,0.4509,5605.5,222.5065,0,0,0,0,0,0,15644.9,7651507.5,7651507.5,1232.1,15151.5,1,0,-0.9693,1.0546,0.8796,0.0479,1.0982,0,0,1,0,0,2550.25,12321,4751689556.25,123.21,262.55,10.5357,11.1409,8.6317,89,2.5,-15,28932.5,11067.5,5394.5,0
0,298.6,309.8,1544,30.2,113,0,0,0,0,0,0,46628.8,11.2,0.0731,0.2649,3412.6,150.5126,0,0,0,0,0,0,9355.96,5269054.4,5269054.4,1265.6,17292.8,1,0,0.0291,-0.9817,-1.3086,0.0793,1.1981,0,0,0,0,0,912.04,12769,2174244989.44,125.44,215.937,10.6301,10.75,8.1355,87,2.6,164,6628.8,33371.2,7587.4,0
1,298.6,309.8,1419,44.9,115,0,0,0,0,0,0,63713.1,11.2,0.081,0.3871,5163.5,205.6588,0,0,0,0,0,0,13910.02,7327006.5,7327006.5,1288.0,15892.8,0,0,-0.6681,0.4928,0.3675,0.1107,1.1981,0,0,0,0,0,2016.01,13225,4059359111.61,125.44,252.4145,10.7238,11.0622,8.5496,85,2.6,39,23713.1,16286.9,6836.5,0
0,298.6,309.8,1497,41.6,118,0,0,0,0,0,0,62275.2,11.2,0.0788,0.3496,4908.8,201.0174,0,0,0,0,0,0,12887.68,7348473.6,7348473.6,1321.6,16766.4,1,0,-0.233,0.1618,0.2264,0.1579,1.1981,0,0,0,0,0,1730.56,13924,3878200535.04,125.44,249.55,10.8628,11.0393,8.499,82,2.6,117,22275.2,17724.8,6091.2,0
0,298.5,309.7,1437,42.6,120,0,0,0,0,0,0,61216.2,11.2,0.0834,0.3521,5112.0,197.6629,0,0,0,0,0,0,13193.22,7345944.0,7345944.0,1344.0,16094.4,1,0,-0.5677,0.2621,0.1225,0.1893,1.1981,0,0,0,0,0,1814.76,14400,3747423142.44,125.44,247.4191,10.9545,11.0222,8.5395,80,2.6,57,21216.2,18783.8,5888.0,0
0,298.5,309.6,1421,53.6,122,0,0,0,0,0,0,76165.6,11.1,0.0858,0.4358,6539.2,246.0129,0,0,0,0,0,0,16594.56,9292203.2,9292203.2,1354.2,15773.1,1,0,-0.6569,1.3656,1.5892,0.2207,1.0982,0,0,0,0,0,2872.96,14884,5801198623.36,123.21,275.9812,11.0454,11.2407,8.7857,78,2.5,41,36165.6,3834.4,4460.8,0
1,298.5,309.6,1438,44.5,124,0,0,0,0,0,0,63991.0,11.1,0.0862,0.356,5518.0,206.6893,0,0,0,0,0,0,13777.2,7934884.0,7934884.0,1376.4,15961.8,0,0,-0.5621,0.4527,0.3948,0.2521,1.0982,0,0,0,0,0,1980.25,15376,4094848081.0,123.21,252.9644,11.1355,11.0665,8.616,76,2.5,58,23991.0,16009.0,6482.0,0
1,298.5,309.5,1315,48.9,127,0,0,0,0,0,0,64303.5,11.0,0.0965,0.382,6210.3,207.7658,0,0,0,0,0,0,15134.55,8166544.5,8166544.5,1397.0,14465.0,0,0,-1.2482,0.8941,0.4254,0.2993,0.9983,0,0,1,0,0,2391.21,16129,4134940112.25,121.0,253.5813,11.2694,11.0714,8.7341,73,2.4,-65,24303.5,15696.5,5789.7,0
1,298.5,309.5,1366,61.9,130,0,0,0,0,0,0,84555.4,11.0,0.0951,0.4725,8047.0,273.2,0,1,0,0,0,0,19158.05,10992202.0,10992202.0,1430.0,15026.0,0,0,-0.9637,2.1981,2.4122,0.3464,0.9983,0,1,1,0,1,3831.61,16900,7149615669.16,121.0,290.7841,11.4018,11.3452,8.9932,70,2.4,-14,44555.4,-4555.4,3953.0,1
1,298.4,309.5,1519,35.4,133,0,0,0,0,0,0,53772.6,11.1,0.0875,0.2642,4708.2,173.7402,0,0,0,0,0,0,10956.3,7151755.8,7151755.8,1476.3,16860.9,0,0,-0.1103,-0.4601,-0.6077,0.3935,1.0982,0,0,0,0,0,1253.16,17689,2891492510.76,123.21,231.8892,11.5326,10.8925,8.4573,67,2.5,139,13772.6,26227.4,7291.8,0
0,298.4,309.5,1692,28.3,136,0,0,0,0,0,0,47883.6,11.1,0.0803,0.2066,3848.8,154.7128,0,0,0,0,0,0,8758.85,6512169.6,6512169.6,1509.6,18781.2,1,0,0.8546,-1.1723,-1.1855,0.4406,1.0982,0,0,0,0,0,800.89,18496,2292839148.96,123.21,218.8232,11.6619,10.7765,8.2558,64,2.5,312,7883.6,32116.4,7151.2,0
0,298.3,309.4,1570,35.6,138,0,0,0,0,0,0,55892.0,11.1,0.0878,0.2561,4912.8,180.6464,0,0,0,0,0,0,11014.64,7713096.0,7713096.0,1531.8,17427.0,1,0,0.1742,-0.4401,-0.3998,0.4721,1.0982,0,0,0,0,0,1267.36,19044,3123915664.0,123.21,236.4149,11.7473,10.9312,8.4998,62,2.5,190,15892.0,24108.0,6087.2,0
0,298.3,309.4,1568,35.8,140,0,0,0,0,0,0,56134.4,11.1,0.0892,0.2539,5012.0,181.4299,0,0,0,0,0,0,11076.52,7858816.0,7858816.0,1554.0,17404.8,1,0,0.163,-0.42,-0.376,0.5035,1.0982,0,0,0,0,0,1281.64,19600,3151070863.36,123.21,236.927,11.8322,10.9355,8.5198,60,2.5,188,16134.4,23865.6,5988.0,0
0,298.2,309.3,1355,43.8,142,0,0,0,0,0,0,59349.0,11.1,0.1047,0.3063,6219.6,191.8817,0,0,0,0,0,0,13547.34,8427558.0,8427558.0,1576.2,15040.5,1,0,-1.0251,0.3825,-0.0606,0.5349,1.0982,0,0,1,0,0,1918.44,20164,3522303801.0,123.21,243.6165,11.9164,10.9912,8.7356,58,2.5,-25,19349.0,20651.0,4780.4,0
1,298.2,309.3,2056,18.7,144,0,0,0,0,0,0,38447.2,11.1,0.07,0.129,2692.8,124.3039,0,1,0,0,1,0,5783.91,5536396.8,5536396.8,1598.4,22821.6,0,0,2.8849,-2.1353,-2.1112,0.5663,1.0982,0,0,0,0,1,349.69,20736,1478187187.84,123.21,196.0796,12.0,10.5571,7.8987,56,2.5,676,-1552.8,41552.8,9307.2,1
1,298.2,309.2,1332,60.2,147,0,0,0,0,0,0,80186.4,11.0,0.1103,0.4068,8849.4,259.3351,0,1,0,0,0,0,18613.84,11787400.8,11787400.8,1617.0,14652.0,0,0,-1.1533,2.0276,1.9836,0.6135,0.9983,0,1,1,0,0,3624.04,21609,6429858744.96,121.0,283.172,12.1244,11.2921,9.0882,53,2.4,-48,40186.4,-186.4,3150.6,1
1,298.1,309.1,1448,52.5,150,0,0,0,0,0,0,76020.0,11.0,0.1035,0.3477,7875.0,245.9398,0,0,0,0,0,0,16227.75,11403000.0,11403000.0,1650.0,15928.0,0,0,-0.5063,1.2552,1.5749,0.6606,0.9983,0,0,0,0,0,2756.25,22500,5779040400.0,121.0,275.7172,12.2474,11.2388,8.9716,50,2.4,68,36020.0,3980.0,4125.0,0
0,298.0,308.9,1578,35.6,153,0,0,0,0,0,0,56176.8,10.9,0.0969,0.2312,5446.8,181.8608,0,0,0,0,0,0,10996.84,8595050.4,8595050.4,1667.7,17200.2,1,0,0.2188,-0.4401,-0.3719,0.7077,0.8984,0,0,0,0,0,1267.36,23409,3155832858.24,118.81,237.0165,12.3693,10.9363,8.603,47,2.3,198,16176.8,23823.2,5553.2,0
1,298.0,309.0,1562,39.2,155,0,0,0,0,0,0,61230.4,11.0,0.0992,0.2513,6076.0,198.1566,0,0,0,0,0,0,12112.8,9490712.0,9490712.0,1705.0,17182.0,0,0,0.1295,-0.0789,0.1239,0.7391,0.9983,0,0,0,0,0,1536.64,24025,3749161884.16,121.0,247.4478,12.4499,11.0224,8.7123,45,2.4,182,21230.4,18769.6,5924.0,0
1,298.1,309.0,1976,19.3,158,0,0,0,0,0,0,38136.8,10.9,0.0799,0.1214,3049.4,123.4201,0,1,0,0,1,0,5963.7,6025614.4,6025614.4,1722.2,21538.4,0,0,2.4387,-2.0751,-2.1417,0.7863,0.8984,0,0,0,0,1,372.49,24964,1454415514.24,118.81,195.2865,12.5698,10.549,8.023,42,2.3,596,-1863.2,41863.2,8950.6,1
1,298.2,309.2,1524,34.6,161,0,0,0,0,0,0,52730.4,11.0,0.1056,0.2136,5570.6,170.5382,0,0,0,0,0,0,10698.32,8489594.4,8489594.4,1771.0,16764.0,0,0,-0.0824,-0.5404,-0.71,0.8334,0.9983,0,0,0,0,0,1197.16,25921,2780495084.16,121.0,229.631,12.6886,10.873,8.6254,39,2.4,144,12730.4,27269.6,6429.4,0
0,298.2,309.1,1429,48.5,164,0,0,0,0,0,0,69306.5,10.9,0.1147,0.2939,7954.0,224.2203,0,0,0,0,0,0,14991.35,11366266.0,11366266.0,1787.6,15576.1,1,0,-0.6123,0.854,0.9162,0.8805,0.8984,0,0,0,0,0,2352.25,26896,4803390942.25,118.81,263.2613,12.8062,11.1463,8.9816,36,2.3,49,29306.5,10693.5,3046.0,0
0,298.2,309.1,1568,36.3,166,0,0,0,0,0,0,56918.4,10.9,0.1058,0.2174,6025.8,184.1423,0,0,0,0,0,0,11220.33,9448454.4,9448454.4,1809.4,17091.2,1,0,0.163,-0.3698,-0.2991,0.9119,0.8984,0,0,0,0,0,1317.69,27556,3239704258.56,118.81,238.5758,12.8841,10.9494,8.704,34,2.3,188,16918.4,23081.6,4974.2,0
1,298.2,309.0,1723,26.6,168,0,0,0,0,0,0,45831.8,10.8,0.0974,0.1574,4468.8,148.323,0,0,0,0,0,0,8219.4,7699742.4,7699742.4,1814.4,18608.4,0,0,1.0276,-1.3429,-1.3868,0.9434,0.7985,0,0,0,0,0,707.56,28224,2100553891.24,116.64,214.0836,12.9615,10.7328,8.4051,32,2.2,343,5831.8,34168.2,7531.2,0
0,298.2,309.0,1341,43.8,171,0,0,0,0,0,0,58735.8,10.8,0.1274,0.2547,7489.8,190.0835,0,0,0,0,0,0,13534.2,10043821.8,10043821.8,1846.8,14482.8,1,0,-1.1031,0.3825,-0.1208,0.9905,0.7985,0,0,1,0,0,1918.44,29241,3449894201.64,116.64,242.3547,13.0767,10.9808,8.9214,29,2.2,-39,18735.8,21264.2,3510.2,0
1,298.1,308.9,1353,46.2,173,0,0,0,0,0,0,62508.6,10.8,0.1278,0.2655,7992.6,202.3587,0,0,0,0,0,0,14271.18,10813987.8,10813987.8,1868.4,14612.4,0,0,-1.0362,0.6232,0.2493,1.0219,0.7985,0,0,1,0,0,2134.44,29929,3907325073.96,116.64,250.0172,13.1529,11.0431,8.9864,27,2.2,-27,22508.6,17491.4,4007.4,0
1,298.0,308.7,1479,58.5,176,1,0,0,1,0,0,86521.5,10.7,0.1189,0.3305,10296.0,280.277,0,1,0,0,0,0,18058.95,15227784.0,15227784.0,1883.2,15825.3,0,0,-0.3334,1.8571,2.6051,1.069,0.6986,0,0,0,0,1,3422.25,30976,7485969962.25,114.49,294.1454,13.2665,11.3682,9.2396,24,2.1,99,46521.5,-6521.5,1704.0,1
0,298.0,308.8,1496,44.9,179,0,0,0,0,0,0,67170.4,10.8,0.1196,0.2494,8037.1,217.5207,0,0,0,0,0,0,13865.12,12023501.6,12023501.6,1933.2,16156.8,1,0,-0.2386,0.4928,0.7067,1.1162,0.7985,0,0,0,0,0,2016.01,32041,4511862636.16,116.64,259.1725,13.3791,11.115,8.9919,21,2.2,116,27170.4,12829.6,2962.9,0
1,298.0,308.7,1377,48.5,181,0,0,0,0,0,0,66784.5,10.7,0.1313,0.2665,8778.5,216.3411,0,0,0,0,0,0,14971.95,12087994.5,12087994.5,1936.7,14733.9,0,0,-0.9023,0.854,0.6688,1.1476,0.6986,0,0,1,0,0,2352.25,32761,4460169440.25,114.49,258.427,13.4536,11.1092,9.0802,19,2.1,-3,26784.5,13215.5,3221.5,0
2,297.9,308.5,1383,44.6,184,0,0,0,0,0,0,61681.8,10.6,0.1329,0.2411,8206.4,199.941,0,0,0,0,0,0,13759.1,11349451.2,11349451.2,1950.4,14659.8,0,1,-0.8689,0.4627,0.1682,1.1947,0.5987,0,0,1,0,0,1989.16,33856,3804644451.24,112.36,248.3582,13.5647,11.0298,9.0128,16,2.0,3,21681.8,18318.2,4793.6,0
0,298.0,308.7,1268,69.4,189,1,0,0,1,1,0,87999.2,10.7,0.1489,0.3653,13116.6,285.0638,0,1,1,0,0,1,21423.78,16631848.8,16631848.8,2022.3,13567.6,1,0,-1.5103,2.9505,2.7501,1.2733,0.6986,0,1,1,0,1,4816.36,35721,7743859200.64,114.49,296.6466,13.7477,11.3851,9.4817,11,2.1,-112,47999.2,-7999.2,-2116.6,2
0,298.0,308.7,1629,34.3,191,0,0,0,0,0,0,55874.7,10.7,0.1172,0.1786,6551.3,181.0,0,0,0,0,0,0,10588.41,10672067.7,10672067.7,2043.7,17430.3,1,0,0.5032,-0.5705,-0.4015,1.3047,0.6986,0,0,0,0,0,1176.49,36481,3121982100.09,114.49,236.3783,13.8203,10.9309,8.7876,9,2.1,249,15874.7,24125.3,4448.7,0
0,298.0,308.8,1790,27.2,193,0,0,0,0,0,0,48688.0,10.8,0.1078,0.1402,5249.6,157.6684,0,0,0,0,0,0,8399.36,9396784.0,9396784.0,2084.4,19332.0,1,0,1.4013,-1.2827,-1.1065,1.3361,0.7985,0,0,0,0,0,739.84,37249,2370521344.0,116.64,220.6536,13.8924,10.7932,8.5661,7,2.2,410,8688.0,31312.0,5750.4,0
1,298.1,308.8,2206,16.3,195,0,0,0,0,0,0,35957.8,10.7,0.0884,0.0832,3178.5,116.4437,0,1,0,0,1,0,5033.44,7011771.0,7011771.0,2086.5,23604.2,0,0,3.7216,-2.3761,-2.3555,1.3675,0.6986,0,0,0,0,1,265.69,38025,1292963380.84,114.49,189.6254,13.9642,10.4901,8.0645,5,2.1,826,-4042.2,44042.2,8821.5,1
1,298.0,308.7,2101,17.4,198,0,0,0,0,0,0,36557.4,10.7,0.0942,0.0874,3445.2,118.4237,0,1,0,0,1,0,5371.38,7238365.2,7238365.2,2118.6,22480.7,0,0,3.1359,-2.2657,-2.2966,1.4147,0.6986,0,0,0,0,1,302.76,39204,1336443494.76,114.49,191.1999,14.0712,10.5067,8.145,2,2.1,721,-3442.6,43442.6,8554.8,1
1,298.0,308.7,1436,48.2,201,0,0,0,0,0,0,69215.2,10.7,0.1399,0.2386,9688.2,224.2151,0,0,0,1,0,0,14879.34,13912255.2,13912255.2,2150.7,15365.2,0,0,-0.5733,0.8239,0.9073,1.4618,0.6986,1,0,0,0,0,2323.24,40401,4790743911.04,114.49,263.0878,14.1774,11.145,9.1788,-1,2.1,56,29215.2,10784.8,2311.8,1
0,298.0,308.7,1462,48.2,204,0,0,0,0,0,0,70468.4,10.7,0.1394,0.2351,9832.8,228.2747,0,0,0,1,0,0,14879.34,14375553.6,14375553.6,2182.8,15643.4,1,0,-0.4282,0.8239,1.0302,1.5089,0.6986,1,0,0,0,0,2323.24,41616,4965795398.56,114.49,265.4588,14.2829,11.1629,9.1936,-4,2.1,82,30468.4,9531.6,1167.2,1
0,298.0,308.7,1771,26.2,206,0,0,0,0,0,0,46400.2,10.7,0.1163,0.1266,5397.2,150.3084,0,0,0,1,0,0,8087.94,9558441.2,9558441.2,2204.2,18949.7,1,0,1.2953,-1.383,-1.331,1.5403,0.6986,1,0,0,0,0,686.44,42436,2152978560.04,114.49,215.4071,14.3527,10.7451,8.5938,-6,2.1,391,6400.2,33599.8,5602.8,1
0,298.0,308.7,1506,47.0,208,0,0,0,0,0,0,70782.0,10.7,0.138,0.2249,9776.0,229.2906,0,0,0,1,0,0,14508.9,14722656.0,14722656.0,2225.6,16114.2,1,0,-0.1828,0.7035,1.061,1.5718,0.6986,1,0,0,0,0,2209.0,43264,5010091524.0,114.49,266.0489,14.4222,11.1674,9.1878,-8,2.1,126,30782.0,9218.0,1224.0,1
0,298.0,308.7,1626,36.7,210,0,0,0,0,0,0,59674.2,10.7,0.1291,0.1739,7707.0,193.3081,0,0,0,1,0,0,11329.29,12531582.0,12531582.0,2247.0,17398.2,1,0,0.4865,-0.3297,-0.0287,1.6032,0.6986,1,0,0,0,0,1346.89,44100,3561010145.64,114.49,244.283,14.4914,10.9967,8.95,-10,2.1,246,19674.2,20325.8,3293.0,1
0,298.0,308.8,1610,33.7,212,0,0,0,0,0,0,54257.0,10.8,0.1316,0.1582,7144.4,175.7027,0,0,0,1,0,0,10406.56,11502484.0,11502484.0,2289.6,17388.0,1,0,0.3973,-0.6307,-0.5602,1.6346,0.7985,1,0,0,0,0,1135.69,44944,2943822049.0,116.64,232.9313,14.5602,10.9015,8.8742,-12,2.2,230,14257.0,25743.0,3855.6,1
1,298.0,308.6,1376,55.7,214,0,0,0,0,0,0,76643.2,10.6,0.1554,0.2591,11919.8,248.3577,0,0,0,1,0,0,17189.02,16401644.8,16401644.8,2268.4,14585.6,0,0,-0.9079,1.5762,1.636,1.666,0.5987,1,0,1,0,0,3102.49,45796,5874180106.24,112.36,276.8451,14.6287,11.2469,9.386,-14,2.0,-4,36643.2,3356.8,80.2,1
1,298.0,308.6,1507,37.3,217,0,0,0,0,0,0,56211.1,10.6,0.1439,0.1711,8094.1,182.1487,0,0,0,1,0,0,11510.78,12197808.7,12197808.7,2300.2,15974.2,0,0,-0.1772,-0.2695,-0.3685,1.7131,0.5987,1,0,0,0,0,1391.29,47089,3159687763.21,112.36,237.0888,14.7309,10.9369,8.999,-17,2.0,127,16211.1,23788.9,3905.9,1
0,298.0,308.5,1429,37.7,220,1,1,0,0,0,0,53873.3,10.5,0.1538,0.1706,8294.0,174.6298,0,0,0,1,0,0,11630.45,11852126.0,11852126.0,2310.0,15004.5,1,0,-0.6123,-0.2294,-0.5978,1.7603,0.4988,1,0,0,0,0,1421.29,48400,2902332452.89,110.25,232.1062,14.8324,10.8944,9.0234,-20,1.9,49,13873.3,26126.7,2706.0,1
1,298.1,308.7,1547,38.9,0,0,0,0,0,0,0,60178.3,10.6,0.0,38.9,0.0,194.941,0,0,0,0,0,0,12008.43,0.0,0.0,0.0,16398.2,0,0,0.0459,-0.109,0.0207,-1.6959,0.5987,0,0,0,0,0,1513.21,0,3621427790.89,112.36,245.3127,0.0,11.0051,0.0,200,2.0,167,20178.3,19821.7,12000.0,0
0,298.1,308.7,1642,30.3,3,0,0,0,0,0,0,49752.6,10.6,0.0018,7.575,90.9,161.1681,0,0,0,0,0,0,9353.61,149257.8,149257.8,31.8,17405.2,1,0,0.5758,-0.9717,-1.0021,-1.6488,0.5987,0,0,0,0,0,918.09,9,2475321206.76,112.36,223.0529,1.7321,10.8148,4.5207,197,2.0,262,9752.6,30247.4,10909.1,0
2,298.0,308.7,1503,36.3,5,0,0,0,0,0,0,54558.9,10.7,0.0033,6.05,181.5,176.7376,0,0,0,0,0,0,11205.81,272794.5,272794.5,53.5,16082.1,0,1,-0.1995,-0.3698,-0.5306,-1.6173,0.6986,0,0,0,0,0,1317.69,25,2976673569.21,114.49,233.5785,2.2361,10.9071,5.2068,195,2.1,123,14558.9,25441.1,12818.5,0
0,298.1,308.7,1568,32.9,10,0,0,0,0,0,0,51587.2,10.6,0.0064,2.9909,329.0,167.1111,0,0,0,0,0,0,10156.23,515872.0,515872.0,106.0,16620.8,1,0,0.163,-0.7109,-0.8221,-1.5388,0.5987,0,0,0,0,0,1082.41,100,2661239203.84,112.36,227.1282,3.1623,10.851,5.7991,190,2.0,188,11587.2,28412.8,10671.0,0
1,298.1,308.8,1628,37.6,12,0,0,0,0,0,0,61212.8,10.7,0.0074,2.8923,451.2,198.228,0,0,0,0,0,0,11610.88,734553.6,734553.6,128.4,17419.6,0,0,0.4977,-0.2394,0.1222,-1.5074,0.6986,0,0,0,0,0,1413.76,144,3747006883.84,114.49,247.4122,3.4641,11.0221,6.1141,188,2.1,248,21212.8,18787.2,11548.8,0
1,298.2,308.9,1614,35.5,15,0,0,0,0,0,0,57297.0,10.7,0.0093,2.2188,532.5,185.4872,0,0,0,0,0,0,10965.95,859455.0,859455.0,160.5,17269.8,0,0,0.4196,-0.4501,-0.262,-1.4603,0.6986,0,0,0,0,0,1260.25,225,3282946209.0,114.49,239.3679,3.873,10.956,6.2795,185,2.1,234,17297.0,22703.0,11467.5,0
0,298.2,308.9,1278,54.0,18,0,0,0,0,0,0,69012.0,10.7,0.0141,2.8421,972.0,223.4121,0,0,0,0,0,0,16680.6,1242216.0,1242216.0,192.6,13674.6,1,0,-1.4545,1.4057,0.8874,-1.4131,0.6986,0,0,1,0,0,2916.0,324,4762656144.0,114.49,262.7014,4.2426,11.1421,6.8804,182,2.1,-102,29012.0,10988.0,10028.0,0
1,298.2,308.9,1408,38.8,20,0,0,0,0,0,0,54630.4,10.7,0.0142,1.8476,776.0,176.8546,0,0,0,0,0,0,11985.32,1092608.0,1092608.0,214.0,15065.6,0,0,-0.7294,-0.1191,-0.5236,-1.3817,0.6986,0,0,0,0,0,1505.44,400,2984480604.16,114.49,233.7315,4.4721,10.9084,6.6554,180,2.1,28,14630.4,25369.6,11224.0,0
2,298.2,309.0,1371,55.7,23,0,0,0,0,0,0,76364.7,10.8,0.0168,2.3208,1281.1,247.135,0,0,0,0,0,0,17211.3,1756388.1,1756388.1,248.4,14806.8,0,1,-0.9358,1.5762,1.6087,-1.3346,0.7985,0,0,1,0,0,3102.49,529,5831567406.09,116.64,276.3416,4.7958,11.2433,7.1563,177,2.2,-9,36364.7,3635.3,11718.9,0
1,298.2,308.9,1512,38.5,28,0,0,0,0,0,0,58212.0,10.7,0.0185,1.3276,1078.0,188.4493,0,0,0,0,0,0,11892.65,1629936.0,1629936.0,299.6,16178.4,0,0,-0.1494,-0.1492,-0.1722,-1.256,0.6986,0,0,0,0,0,1482.25,784,3388636944.0,114.49,241.2716,5.2915,10.9719,6.9838,172,2.1,132,18212.0,21788.0,10922.0,0
